Date,Close,High,Low,Open,Volume
18/04/2022,4391.689941,4410.310059,4370.299805,4385.629883,3910490000
19/04/2022,4462.209961,4471.029785,4390.629883,4390.629883,4108120000
20/04/2022,4459.450195,4488.290039,4448.759766,4472.259766,4290450000
21/04/2022,4393.660156,4512.939941,4384.470215,4489.169922,4636890000
22/04/2022,4271.779785,4385.830078,4267.620117,4385.830078,4651940000
25/04/2022,4296.120117,4299.02002,4200.819824,4255.339844,5240040000
26/04/2022,4175.200195,4278.140137,4175.040039,4278.140137,4689970000
27/04/2022,4183.959961,4240.709961,4162.899902,4186.52002,4769680000
28/04/2022,4287.5,4308.450195,4188.629883,4222.580078,4854180000
29/04/2022,4131.930176,4269.680176,4124.279785,4253.75,5084030000
02/05/2022,4155.379883,4169.810059,4062.51001,4130.609863,5163790000
03/05/2022,4175.47998,4200.100098,4147.080078,4159.779785,4582050000
04/05/2022,4300.169922,4307.660156,4148.910156,4181.180176,5136360000
05/05/2022,4146.870117,4270.430176,4106.009766,4270.430176,5077030000
06/05/2022,4123.339844,4157.689941,4067.909912,4128.169922,5116940000
09/05/2022,3991.23999,4081.27002,3975.47998,4081.27002,5954520000
10/05/2022,4001.050049,4068.820068,3958.169922,4035.179932,5885820000
11/05/2022,3935.179932,4049.090088,3928.820068,3990.080078,5816140000
12/05/2022,3930.080078,3964.800049,3858.870117,3903.949951,6286450000
13/05/2022,4023.889893,4038.879883,3963.899902,3963.899902,5183340000
16/05/2022,4008.01001,4046.459961,3983.98999,4013.02002,4415030000
17/05/2022,4088.850098,4090.719971,4033.929932,4052,4841410000
18/05/2022,3923.679932,4051.97998,3911.909912,4051.97998,5103220000
19/05/2022,3900.790039,3945.959961,3876.580078,3899,5113550000
20/05/2022,3901.360107,3943.419922,3810.320068,3927.76001,5130730000
23/05/2022,3973.75,3981.879883,3909.040039,3919.419922,4420030000
24/05/2022,3941.47998,3955.679932,3875.129883,3942.939941,4923190000
25/05/2022,3978.72998,3999.330078,3925.030029,3929.590088,4802560000
26/05/2022,4057.840088,4075.139893,3984.600098,3984.600098,4709970000
