Date,Close,High,Low,Open,Volume
02/01/2015,646.342041,652.3614004187978,642.3590364534562,652.2169970551547,4013581
05/01/2015,632.9990844726562,648.9311045404238,631.9037216274972,645.1472619294957,7687480
06/01/2015,628.3190307617188,636.9820786817456,624.2145349234755,633.1982361350191,8106276
07/01/2015,633.6959838867188,637.3523787752061,628.3189039797337,635.7870367528684,5170557
08/01/2015,647.6365966796875,649.2656320087004,639.2722623941057,640.5667267827286,8119578
09/01/2015,641.3634643554688,648.3337243,638.4758217,645.4460816368882,7013870
12/01/2015,641.6621704101562,645.6959234860469,636.7700194128257,644.2510995136321,5869236
13/01/2015,645.5455932617188,647.4375451523293,637.9788796643915,641.2638745773177,6178237
14/01/2015,630.5095825195312,639.5708928433083,626.8252914472031,634.4925867543029,10871099
15/01/2015,641.5625610351562,641.5625610351562,621.5479838847965,638.1770430247202,10895148
16/01/2015,646.2425537109375,647.0391425464778,635.9863281107532,636.5837545434504,6495408
19/01/2015,650.2256469726562,651.4205607761662,646.3501539403376,648.2341442,5831201
20/01/2015,653.7106323242188,655.4382459894788,651.3208052452997,652.2170055938511,5856285
21/01/2015,664.2658081054688,664.2658081054688,655.6565444384344,655.7023694285862,7751670
22/01/2015,670.6386108398438,672.1322380354782,664.2488814762281,665.9585668,13158027
23/01/2015,674.9203491210938,675.3724606536239,670.7740384497936,670.9373431531017,13183936
26/01/2015,676.6132202148438,676.9119335432113,670.5391596932351,670.9374239,5525753
27/01/2015,672.3314208984375,677.8080541153925,668.6650570906647,677.1110159144285,10368707
28/01/2015,673.7252197265625,680.9942519142801,669.0452378314502,680.9942519142801,10393698
29/01/2015,672.6299438476562,673.0282686428725,666.3567233659013,668.8461013964255,5591225
30/01/2015,665.6597290039062,675.7167925962491,665.6597290039062,673.8249016345138,4737952
02/02/2015,669.6427612304688,671.0368373857444,664.6640046413946,668.8461723313843,8091563
03/02/2015,678.1067504882812,679.8990909775744,672.0326908368306,673.0284423059763,8463136
04/02/2015,677.6088256835938,679.6003284776675,671.7338681307393,678.8037395152064,7198922
05/02/2015,678.0069580078125,678.5048335649409,672.2694162633412,673.3269156156404,4734596
06/02/2015,676.8123168945312,679.7995714395042,674.6216514063813,676.2148295200271,30360770
09/02/2015,675.0199584960938,676.2148116618486,669.0763236945598,672.6301306128887,5597653
10/02/2015,674.1235352,675.9158750886492,670.5388552914518,675.6171618958872,5273392
11/02/2015,673.4267578,676.0157482953343,669.9416274045644,674.9203851301867,3070531
12/02/2015,675.3184814453125,677.9074102758743,673.5261414260135,673.5261414260135,4660730
13/02/2015,679.6998901367188,680.9944155941661,673.6258308283525,673.6258308283525,10694309
16/02/2015,678.5049438476562,680.0433625520034,677.7312066957959,678.7040454822093,3314826
17/02/2015,682.189209,682.189209,674.5219723965074,676.4138634499946,6359896
18/02/2015,681.6912841796875,684.7781495325949,680.0981064836171,683.6827866876922,3014786
19/02/2015,682.3884277,683.8183617631215,679.3016226799703,680.3969249184125,4247530
20/02/2015,684.4796752929688,685.3758153,681.5919713378064,681.7911338133098,3762783
23/02/2015,684.3800048828125,688.9604983225324,681.9902377096038,688.0642976476732,8473631
24/02/2015,688.0639648,689.7706714203492,683.4835343953497,685.0767117402315,3928630
25/02/2015,686.7697754,688.9604406980601,683.9816835338187,686.0727372324624,4604393
26/02/2015,686.1929931640625,688.6247080683587,683.5044317917444,685.6951024243475,4328106
27/02/2015,685.7946166992188,688.3836238558636,684.5001131208963,686.0933389438056,3346317
02/03/2015,685.2966309,689.0805872465261,684.0379255030747,686.0932436601972,3943826
03/03/2015,680.8156738,687.6865281989408,680.6165054164348,687.2882521532265,5898317
04/03/2015,683.9027709960938,683.9027709960938,677.9280815684441,682.3095447931273,5996398
05/03/2015,689.2797852,689.6780611848849,683.4046515404978,684.8983233976215,6327734
06/03/2015,684.4006348,688.7980215698793,684.1019124615711,687.5871478234568,5075082
09/03/2015,680.5169067382812,682.3093007700022,679.1108155265941,681.6122417638712,4736800
10/03/2015,663.3895874023438,680.1187029324085,663.3895874023438,679.0233676926352,7324677
