Date,Close,High,Low,Open,Volume
10/04/2015,7089.799805,7095.399902,7015.399902,7015.399902,801926500
13/04/2015,7064.299805,7089.799805,7046.700195,7089.799805,592637100
14/04/2015,7075.299805,7086.100098,7044.600098,7064.299805,669927300
15/04/2015,7096.799805,7111.700195,7058.299805,7075.299805,722590500
16/04/2015,7060.5,7119.399902,7057.700195,7096.799805,750900800
17/04/2015,6994.600098,7093.5,6979.299805,7060.5,776519900
20/04/2015,7052.100098,7067.799805,6994.600098,6994.600098,583888000
21/04/2015,7062.899902,7105.100098,7030,7052.100098,655787700
22/04/2015,7028.200195,7092.299805,6997.200195,7062.899902,785146300
23/04/2015,7053.700195,7055.200195,6995.799805,7028.200195,714656500
24/04/2015,7070.700195,7102.600098,7051.200195,7053.700195,796682000
27/04/2015,7104,7122.700195,7025.299805,7070.700195,679761700
28/04/2015,7030.5,7104,6984,7104,796371600
29/04/2015,6946.299805,7058.200195,6945.600098,7030.5,767322400
30/04/2015,6960.600098,6970.299805,6906.200195,6946.299805,906266700
01/05/2015,6986,6995.399902,6919.399902,6960.600098,838058900
05/05/2015,6927.600098,7053.200195,6927.600098,6986,1019856100
06/05/2015,6933.700195,6974.799805,6913.5,6927.600098,883946300
07/05/2015,6887,6933.700195,6810.100098,6933.700195,945024800
08/05/2015,7046.799805,7046.799805,6885.799805,6887,1385914100
11/05/2015,7029.899902,7083.700195,7025.200195,7046.799805,792210200
12/05/2015,6933.799805,7029.899902,6887.5,7029.899902,839991900
13/05/2015,6949.600098,6989.899902,6920.700195,6933.799805,795743700
14/05/2015,6973,6977.899902,6884.600098,6949.600098,603503300
15/05/2015,6960.5,7009.399902,6937.100098,6973,703827400
18/05/2015,6968.899902,7015.5,6931.600098,6960.5,614216300
19/05/2015,6995.100098,7011.399902,6968.899902,6968.899902,778022500
20/05/2015,7007.299805,7018.700195,6962.100098,6995.100098,825148300
21/05/2015,7013.5,7026,6994.299805,7007.299805,565597600
22/05/2015,7031.700195,7061.700195,7013.5,7013.5,621811200
26/05/2015,6949,7039.600098,6930.299805,7031.700195,672679700
27/05/2015,7033.299805,7054.100098,6948.600098,6949,648739500
28/05/2015,7040.899902,7049.600098,7005.899902,7033.299805,606689900
29/05/2015,6984.399902,7069.899902,6967.899902,7040.899902,1177305700
01/06/2015,6953.600098,7037.600098,6942.700195,6984.399902,694968900
02/06/2015,6928.299805,6972.299805,6872.100098,6953.600098,864607700
03/06/2015,6950.5,6985.700195,6901.799805,6928.299805,701168000
04/06/2015,6859.200195,6950.5,6839,6950.5,783604900
05/06/2015,6804.600098,6859.200195,6785.200195,6859.200195,754508500
08/06/2015,6790,6827.200195,6781.700195,6804.600098,539187300
09/06/2015,6753.799805,6803.799805,6736.899902,6790,682109200
10/06/2015,6830.299805,6843.600098,6734.200195,6753.799805,818584900
11/06/2015,6846.700195,6870.200195,6807.299805,6830.299805,678574100
12/06/2015,6784.899902,6846.700195,6760.100098,6846.700195,592427400
15/06/2015,6710.5,6784.899902,6708.5,6784.899902,557004700
16/06/2015,6710.100098,6723.5,6656.899902,6710.5,718299200
17/06/2015,6680.600098,6731.5,6666,6710.100098,685273800
18/06/2015,6707.899902,6707.899902,6625.200195,6680.600098,773442100
19/06/2015,6710.5,6759.299805,6691.799805,6707.899902,1273130400
22/06/2015,6825.700195,6825.700195,6710.5,6710.5,749484400
23/06/2015,6834.899902,6856.5,6825.700195,6825.700195,580137000
24/06/2015,6844.799805,6873.399902,6834.299805,6834.899902,668257700
25/06/2015,6807.799805,6869,6798.799805,6844.799805,655333800
26/06/2015,6753.700195,6807.799805,6731.100098,6807.799805,597278600
29/06/2015,6620.5,6753.700195,6598.600098,6753.700195,762752000
30/06/2015,6521,6620.799805,6521,6620.5,882243000
01/07/2015,6608.600098,6637.299805,6521,6521,789588400
02/07/2015,6630.5,6647.700195,6600.399902,6608.600098,590421700
03/07/2015,6585.799805,6630.799805,6572.5,6630.5,448998200
06/07/2015,6535.700195,6585.799805,6506.700195,6585.799805,610644900
07/07/2015,6432.200195,6543.799805,6432.200195,6535.700195,767758000
08/07/2015,6490.700195,6515.100098,6430.399902,6432.200195,913111000
09/07/2015,6581.600098,6594.200195,6490.700195,6490.700195,764973200
10/07/2015,6673.399902,6687.600098,6581.600098,6581.600098,699409100
13/07/2015,6738,6743.100098,6673.399902,6673.399902,643184300
14/07/2015,6753.799805,6753.799805,6710.600098,6738,595318500
15/07/2015,6753.799805,6775.899902,6728.5,6753.799805,549549300
16/07/2015,6796.5,6805.100098,6752.100098,6753.799805,587458400
17/07/2015,6775.100098,6799.799805,6764.799805,6796.5,584213200
20/07/2015,6788.700195,6813.399902,6772.100098,6775.100098,419532500
21/07/2015,6769.100098,6800.100098,6758.799805,6788.700195,556304800
22/07/2015,6667.299805,6769.100098,6653.399902,6769.100098,693476700
23/07/2015,6655,6711.5,6644.899902,6667.299805,632287000
24/07/2015,6579.799805,6684.799805,6574,6655,644793200
27/07/2015,6505.100098,6589.5,6495.700195,6579.799805,678322600
28/07/2015,6555.299805,6569.5,6505.100098,6505.100098,709236100
29/07/2015,6631,6634,6555.299805,6555.299805,820041700
30/07/2015,6668.899902,6697.399902,6631,6631,778087100
31/07/2015,6696.299805,6705.399902,6646.299805,6668.899902,958422600
03/08/2015,6688.600098,6710.799805,6668.200195,6696.299805,679885300
04/08/2015,6686.600098,6715.5,6644.700195,6688.600098,1399430100
05/08/2015,6752.399902,6764.799805,6686.600098,6686.600098,847270800
06/08/2015,6747.100098,6763.299805,6717.5,6752.399902,691613500
07/08/2015,6718.5,6754.799805,6718.5,6747.100098,595585900
10/08/2015,6736.200195,6751.5,6653.700195,6718.5,765478700
11/08/2015,6664.5,6736.200195,6664,6736.200195,727572100
12/08/2015,6571.200195,6664.5,6536.399902,6664.5,1085554700
13/08/2015,6568.299805,6634.700195,6553.5,6571.200195,668900300
14/08/2015,6550.700195,6603.200195,6544.399902,6568.299805,577612000
17/08/2015,6550.299805,6585.899902,6507.799805,6550.700195,471278500
18/08/2015,6526.299805,6564.600098,6505.700195,6550.299805,538348700
19/08/2015,6403.5,6526.5,6403.5,6526.299805,699446800
20/08/2015,6367.899902,6408.600098,6359.700195,6403.5,728564100
21/08/2015,6187.700195,6367.899902,6187.700195,6367.899902,807243600
24/08/2015,5898.899902,6187.700195,5768.200195,6187.700195,1657266300
25/08/2015,6081.299805,6115.700195,5898.899902,5898.899902,1335924300
26/08/2015,5979.200195,6095.100098,5949.899902,6081.299805,991933700
27/08/2015,6192,6212.5,5979.200195,5979.200195,1028065800
28/08/2015,6247.899902,6247.899902,6152,6192,868831700
01/09/2015,6058.5,6247.899902,6028.700195,6247.899902,1001128800
02/09/2015,6083.299805,6161.700195,6021.399902,6058.5,769181300
03/09/2015,6194.100098,6215.700195,6083.299805,6083.299805,735720100
04/09/2015,6042.899902,6194.100098,6040.5,6194.100098,743172100
07/09/2015,6074.5,6125.700195,6042.899902,6042.899902,464760500
08/09/2015,6146.100098,6196.5,6074.5,6074.5,664577700
09/09/2015,6229,6284.200195,6146.100098,6146.100098,734267900
10/09/2015,6155.799805,6229,6127.5,6229,749536800
11/09/2015,6117.799805,6174.299805,6113.100098,6155.799805,584620900
14/09/2015,6084.600098,6191.799805,6065.399902,6117.799805,598665000
15/09/2015,6137.600098,6158.100098,6019.899902,6084.600098,706522000
16/09/2015,6229.200195,6244.899902,6137.600098,6137.600098,818994800
17/09/2015,6187,6239.899902,6182.600098,6229.200195,836839300
18/09/2015,6104.100098,6188.700195,6053.899902,6187,1508172800
21/09/2015,6108.700195,6168.700195,6083.600098,6104.100098,697537600
22/09/2015,5935.799805,6111.600098,5935.799805,6108.700195,941657100
23/09/2015,6032.200195,6067.600098,5933.200195,5935.799805,725707700
24/09/2015,5961.5,6055.600098,5947.200195,6032.200195,867489200
25/09/2015,6109,6120.700195,5961.5,5961.5,837519200
28/09/2015,5958.899902,6110.299805,5958.899902,6109,968395200
29/09/2015,5909.200195,5958.899902,5877.100098,5958.899902,1000021900
30/09/2015,6061.600098,6061.600098,5909.200195,5909.200195,1018944000
01/10/2015,6072.5,6172.799805,6053.299805,6061.600098,847372200
02/10/2015,6130,6176.200195,6051.600098,6072.5,861807200
05/10/2015,6298.899902,6301.100098,6130,6130,863396300
06/10/2015,6326.200195,6343.700195,6255.100098,6298.899902,737901800
07/10/2015,6336.399902,6396.299805,6319.799805,6326.200195,985472100
08/10/2015,6374.799805,6380.299805,6303.5,6336.399902,720040900
09/10/2015,6416.200195,6453.200195,6374.799805,6374.799805,745150000
12/10/2015,6371.200195,6416.200195,6351.299805,6416.200195,535951300
13/10/2015,6342.299805,6371.200195,6303,6371.200195,700891400
14/10/2015,6269.600098,6342.299805,6268.299805,6342.299805,638445300
15/10/2015,6338.700195,6351.399902,6269.600098,6269.600098,644982700
16/10/2015,6378,6398.200195,6338.700195,6338.700195,592309300
19/10/2015,6352.299805,6408.100098,6336.299805,6378,476841500
20/10/2015,6345.100098,6367.799805,6319.299805,6352.299805,574547000
21/10/2015,6348.399902,6387.299805,6316.299805,6345.100098,596747600
22/10/2015,6376.299805,6387.299805,6321.700195,6348.399902,718398200
23/10/2015,6444.100098,6487.899902,6376.299805,6376.299805,749535500
26/10/2015,6417,6453,6405.399902,6444.100098,441044400
27/10/2015,6365.299805,6419.600098,6365.299805,6417,564355600
28/10/2015,6437.799805,6448.5,6355.799805,6365.299805,819718100
29/10/2015,6395.799805,6437.899902,6358.200195,6437.799805,826622300
30/10/2015,6361.100098,6410.299805,6337.700195,6395.799805,716340400
02/11/2015,6361.799805,6364.399902,6317.299805,6361.100098,506603500
03/11/2015,6383.600098,6383.600098,6344.700195,6361.799805,608961200
04/11/2015,6412.899902,6459.5,6383,6383.600098,759872100
05/11/2015,6364.899902,6421.799805,6358.100098,6412.899902,722038900
06/11/2015,6353.799805,6395.200195,6332.700195,6364.899902,711572600
09/11/2015,6295.200195,6380.399902,6292.100098,6353.799805,658685600
10/11/2015,6275.299805,6329.700195,6250.299805,6295.200195,725649900
11/11/2015,6297.200195,6327.200195,6272.700195,6275.299805,618113900
12/11/2015,6178.700195,6300.899902,6178.700195,6297.200195,826908500
13/11/2015,6118.299805,6179,6088.799805,6178.700195,681574100
16/11/2015,6146.399902,6161.899902,6079.799805,6118.299805,602945000
17/11/2015,6268.799805,6269.399902,6146.399902,6146.399902,697486200
18/11/2015,6279,6283.899902,6228.200195,6268.799805,615094500
19/11/2015,6329.899902,6366.899902,6279,6279,752196900
20/11/2015,6334.600098,6360.700195,6311.799805,6329.899902,808632500
23/11/2015,6305.5,6334.600098,6267.100098,6334.600098,585321500
24/11/2015,6277.200195,6305.5,6221.299805,6305.5,854059000
25/11/2015,6337.600098,6348.100098,6277.200195,6277.200195,673258600
26/11/2015,6393.100098,6395.299805,6333.899902,6337.600098,453793700
27/11/2015,6375.200195,6393.100098,6345.299805,6393.100098,471764000
30/11/2015,6356.100098,6387.100098,6329.899902,6375.200195,834458200
01/12/2015,6395.700195,6402.399902,6356.100098,6356.100098,784743400
02/12/2015,6420.899902,6447.299805,6395.200195,6395.700195,566098900
03/12/2015,6275,6444.700195,6275,6420.899902,793356800
04/12/2015,6238.299805,6277.600098,6219.5,6275,662790200
07/12/2015,6223.5,6287.200195,6215.200195,6238.299805,542255600
08/12/2015,6135.200195,6224.899902,6120.700195,6223.5,790574400
09/12/2015,6126.700195,6175.799805,6101.200195,6135.200195,751852900
10/12/2015,6088.100098,6127.100098,6080,6126.700195,838093600
11/12/2015,5952.799805,6088.100098,5949.799805,6088.100098,805984900
14/12/2015,5874.100098,6009.899902,5871.899902,5952.799805,781019600
15/12/2015,6017.799805,6036.700195,5874.100098,5874.100098,811231700
16/12/2015,6061.200195,6089.299805,6016.299805,6017.799805,750664600
17/12/2015,6102.5,6160.799805,6061.200195,6061.200195,725125100
18/12/2015,6052.399902,6105.600098,6051.700195,6102.5,1234966800
21/12/2015,6034.799805,6114,6034.799805,6052.399902,545001400
22/12/2015,6083.100098,6090.600098,6031.799805,6034.799805,424323400
23/12/2015,6241,6248.5,6083.100098,6083.100098,578630000
24/12/2015,6254.600098,6259.899902,6236.899902,6241,108851800
29/12/2015,6314.600098,6314.600098,6245.200195,6254.600098,448441700
30/12/2015,6274.100098,6314.600098,6261.5,6314.600098,327817500
31/12/2015,6242.299805,6278.299805,6233,6274.100098,161427100
04/01/2016,6093.399902,6242.299805,6071,6242.299805,686232700
05/01/2016,6137.200195,6166.299805,6079.200195,6093.399902,624070800
06/01/2016,6073.399902,6137.200195,6018.700195,6137.200195,699957700
07/01/2016,5954.100098,6073.399902,5888,6073.399902,1054315500
08/01/2016,5912.399902,6013.399902,5912.399902,5954.100098,809964200
11/01/2016,5871.799805,5941.899902,5871.799805,5912.399902,817313600
12/01/2016,5929.200195,5985.799805,5866.700195,5871.799805,806737100
13/01/2016,5961,6011.100098,5929.200195,5929.200195,809502200
14/01/2016,5918.200195,5961,5829.299805,5961,1067078800
15/01/2016,5804.100098,5934.600098,5769.200195,5918.200195,1084338100
18/01/2016,5779.899902,5852.100098,5766.5,5804.100098,718879400
19/01/2016,5876.799805,5915.700195,5779.899902,5779.899902,808697900
20/01/2016,5673.600098,5876.799805,5639.899902,5876.799805,1035052400
21/01/2016,5773.799805,5781.200195,5659.200195,5673.600098,1089335700
22/01/2016,5900,5926.899902,5773.799805,5773.799805,879968100
25/01/2016,5877,5933.5,5851.799805,5900,803777200
26/01/2016,5911.5,5919.200195,5771.399902,5877,852296000
27/01/2016,5990.399902,5990.399902,5870.799805,5911.5,875026000
28/01/2016,5931.799805,6020.5,5889.399902,5990.399902,892436800
29/01/2016,6083.799805,6083.799805,5931.799805,5931.799805,988153400
01/02/2016,6060.100098,6115.100098,5993.799805,6083.799805,808643200
02/02/2016,5922,6060.5,5889.600098,6060.100098,986962800
03/02/2016,5837.100098,5924.600098,5791,5922,996202200
04/02/2016,5898.799805,5938.100098,5831.100098,5837.100098,1021666600
05/02/2016,5848.100098,5945.899902,5839.399902,5898.799805,954158300
08/02/2016,5689.399902,5882.399902,5666.100098,5848.100098,995838800
09/02/2016,5632.200195,5739.299805,5596.299805,5689.399902,1146904600
10/02/2016,5672.299805,5712.799805,5616.899902,5632.200195,994634100
11/02/2016,5537,5672.299805,5499.5,5672.299805,1068310100
12/02/2016,5707.600098,5707.600098,5537,5537,1083597100
15/02/2016,5824.299805,5844.5,5707.600098,5707.600098,724655800
16/02/2016,5862.200195,5880.700195,5812.5,5824.299805,771095900
17/02/2016,6030.299805,6030.299805,5862.200195,5862.200195,948753000
18/02/2016,5972,6036.5,5948.299805,6030.299805,809867000
19/02/2016,5950.200195,6001.200195,5916.299805,5972,692901300
22/02/2016,6037.700195,6065.799805,5950.200195,5950.200195,822107000
23/02/2016,5962.299805,6037.700195,5954.200195,6037.700195,747386200
24/02/2016,5867.200195,5966.700195,5845.600098,5962.299805,834682500
25/02/2016,6012.799805,6029,5867.200195,5867.200195,999956900
26/02/2016,6096,6115.399902,6012.799805,6012.799805,858937600
29/02/2016,6097.100098,6105,6033.200195,6096,941705500
01/03/2016,6152.899902,6153.799805,6070.5,6097.100098,933626200
02/03/2016,6147.100098,6194,6097.799805,6152.899902,904552300
03/03/2016,6130.5,6173.700195,6108.399902,6147.100098,902840400
04/03/2016,6199.399902,6204.100098,6130.5,6130.5,866051300
07/03/2016,6182.399902,6216.100098,6125.600098,6199.399902,817955900
08/03/2016,6125.399902,6182.5,6101.899902,6182.399902,913517000
09/03/2016,6146.299805,6174.799805,6118.200195,6125.399902,758331300
10/03/2016,6036.700195,6203.399902,6036.700195,6146.299805,1056246900
11/03/2016,6139.799805,6150.899902,6036.700195,6036.700195,721703700
14/03/2016,6174.600098,6197.799805,6139.799805,6139.799805,688585100
15/03/2016,6140,6174.600098,6114.799805,6174.600098,700313300
16/03/2016,6175.5,6186.200195,6134.299805,6140,700761300
17/03/2016,6201.100098,6220,6125.700195,6175.5,832614900
18/03/2016,6189.600098,6237,6186.200195,6201.100098,1129194800
21/03/2016,6184.600098,6215.299805,6154.100098,6189.600098,532073700
22/03/2016,6192.700195,6193.5,6110.399902,6184.600098,738984400
23/03/2016,6199.100098,6216.799805,6171.100098,6192.700195,621495500
24/03/2016,6106.5,6199.100098,6090,6199.100098,625282200
29/03/2016,6105.899902,6156.700195,6070.799805,6106.5,596325500
30/03/2016,6203.200195,6221.799805,6105.899902,6105.899902,803811000
31/03/2016,6174.899902,6203.399902,6149.799805,6203.200195,746399600
01/04/2016,6146.100098,6174.899902,6076.899902,6174.899902,747479000
04/04/2016,6164.700195,6202,6132.899902,6146.100098,546684700
05/04/2016,6091.200195,6164.700195,6061.899902,6164.700195,826023000
06/04/2016,6161.600098,6161.600098,6091.200195,6091.200195,738661300
07/04/2016,6136.899902,6204.100098,6119.399902,6161.600098,761729900
08/04/2016,6204.399902,6216.299805,6136.899902,6136.899902,622127800
11/04/2016,6200.100098,6229.700195,6165.5,6204.399902,552586500
12/04/2016,6242.399902,6248.299805,6176.299805,6200.100098,690137700
13/04/2016,6362.899902,6362.899902,6242.399902,6242.399902,957136100
14/04/2016,6365.100098,6373.899902,6335.399902,6362.899902,853106400
15/04/2016,6343.799805,6372.5,6328.200195,6365.100098,780841700
18/04/2016,6353.5,6354.899902,6261.700195,6343.799805,594992600
19/04/2016,6405.399902,6418.299805,6353.5,6353.5,808478400
20/04/2016,6410.299805,6421.899902,6367.399902,6405.399902,814753100
21/04/2016,6381.399902,6427.299805,6352.899902,6410.299805,831612200
22/04/2016,6310.399902,6381.600098,6289.299805,6381.399902,675930800
25/04/2016,6260.899902,6324.600098,6249.299805,6310.399902,688678400
26/04/2016,6284.5,6297.899902,6260.899902,6260.899902,776825800
27/04/2016,6319.899902,6319.899902,6255.200195,6284.5,822361600
28/04/2016,6322.399902,6322.399902,6224.5,6319.899902,861757000
29/04/2016,6241.899902,6322.399902,6241.899902,6322.399902,865553800
03/05/2016,6185.600098,6270,6159.899902,6241.899902,869478400
04/05/2016,6112,6185.600098,6100.799805,6185.600098,775563200
05/05/2016,6117.299805,6152.600098,6102.299805,6112,713231200
06/05/2016,6125.700195,6129.899902,6054.700195,6117.299805,698735000
09/05/2016,6114.799805,6177.600098,6108.399902,6125.700195,669494900
10/05/2016,6156.700195,6180.200195,6114.799805,6114.799805,652991800
11/05/2016,6162.5,6172.700195,6131.200195,6156.700195,573062300
12/05/2016,6104.200195,6193.200195,6094.100098,6162.5,698762400
13/05/2016,6138.5,6138.5,6060.100098,6104.200195,646363000
16/05/2016,6151.399902,6157.200195,6092.200195,6138.5,445329500
17/05/2016,6167.799805,6215.899902,6147.200195,6151.399902,758810700
18/05/2016,6165.799805,6169.299805,6116,6167.799805,887529400
19/05/2016,6053.399902,6165.799805,6050.200195,6165.799805,936494700
20/05/2016,6156.299805,6156.5,6053.399902,6053.399902,780582600
23/05/2016,6136.399902,6173.100098,6122.600098,6156.299805,653011400
24/05/2016,6219.299805,6231.899902,6109.600098,6136.399902,833810600
25/05/2016,6262.899902,6270.299805,6219.299805,6219.299805,870436700
26/05/2016,6265.700195,6281.700195,6243.5,6262.899902,665573200
27/05/2016,6270.799805,6275.899902,6250.299805,6265.700195,559788200
31/05/2016,6230.799805,6290.100098,6230.100098,6270.799805,1329032900
01/06/2016,6191.899902,6233.200195,6151.899902,6230.799805,887239300
02/06/2016,6185.600098,6220.299805,6173.100098,6191.899902,892214700
03/06/2016,6209.600098,6251.700195,6168.200195,6185.600098,640902800
06/06/2016,6273.399902,6301.600098,6209.600098,6209.600098,732583800
07/06/2016,6284.5,6322.600098,6273.399902,6273.399902,690004500
08/06/2016,6301.5,6304.5,6263.799805,6284.5,643216300
09/06/2016,6231.899902,6301.700195,6229.100098,6301.5,668485600
10/06/2016,6115.799805,6231.899902,6097.200195,6231.899902,725887400
13/06/2016,6045,6115.799805,6045,6115.799805,827452100
14/06/2016,5923.5,6045,5921.700195,6045,954027400
15/06/2016,5966.799805,6007.5,5923.399902,5923.5,856010000
16/06/2016,5950.5,5966.799805,5900,5966.799805,791476800
17/06/2016,6021.100098,6046.100098,5950.5,5950.5,1274460400
20/06/2016,6204,6236.5,6021.100098,6021.100098,979119000
21/06/2016,6226.600098,6250.200195,6156.200195,6204,816749300
22/06/2016,6261.200195,6315.600098,6222,6226.600098,858110900
23/06/2016,6338.100098,6380.600098,6261.200195,6261.200195,887921000
24/06/2016,6138.700195,6338.600098,5788.700195,6338.100098,3761301300
27/06/2016,5982.200195,6138.700195,5958.700195,6138.700195,2430429000
28/06/2016,6140.399902,6170.299805,5982.200195,5982.200195,1545515100
29/06/2016,6360.100098,6360.100098,6140.399902,6140.399902,1458617500
30/06/2016,6504.299805,6504.299805,6310,6360.100098,1515147700
01/07/2016,6577.799805,6587.399902,6498.600098,6504.299805,1066211600
04/07/2016,6522.299805,6612.100098,6514.799805,6577.799805,748239600
05/07/2016,6545.399902,6561.600098,6472.299805,6522.299805,1142087300
06/07/2016,6463.600098,6580.299805,6432.5,6545.399902,1566032200
07/07/2016,6533.799805,6579.299805,6463.600098,6463.600098,1017465800
08/07/2016,6590.600098,6605.799805,6515.200195,6533.799805,909700100
11/07/2016,6682.899902,6695.100098,6590.600098,6590.600098,939285500
12/07/2016,6680.700195,6703.100098,6663.700195,6682.899902,1130427300
13/07/2016,6670.399902,6717.200195,6654.600098,6680.700195,1028320400
14/07/2016,6654.5,6743.399902,6648.399902,6670.399902,896411400
15/07/2016,6669.200195,6669.200195,6616.5,6654.5,814067900
18/07/2016,6695.399902,6715.600098,6653.700195,6669.200195,851731500
19/07/2016,6697.399902,6711.700195,6660.899902,6695.399902,615693000
20/07/2016,6729,6736.600098,6694.399902,6697.399902,744699200
21/07/2016,6699.899902,6732.100098,6694.5,6729,785375100
22/07/2016,6730.5,6735.899902,6663.700195,6699.899902,694731500
25/07/2016,6710.100098,6756.100098,6691,6730.5,661596700
26/07/2016,6724,6744.799805,6708.600098,6710.100098,715629500
27/07/2016,6750.399902,6780.100098,6723.700195,6724,762916700
28/07/2016,6721.100098,6762.700195,6718.899902,6750.399902,1204906600
29/07/2016,6724.399902,6740.5,6691.100098,6721.100098,896711900
01/08/2016,6694,6769.399902,6678.5,6724.399902,705878400
02/08/2016,6645.399902,6694.100098,6630.799805,6694,797367100
03/08/2016,6634.399902,6673.600098,6621.399902,6645.399902,773167000
04/08/2016,6740.200195,6749.700195,6615.799805,6634.399902,975076700
05/08/2016,6793.5,6802.399902,6738.600098,6740.200195,854685300
08/08/2016,6809.100098,6829.5,6781.5,6793.5,731849100
09/08/2016,6851.299805,6863.100098,6807.799805,6809.100098,843228100
10/08/2016,6866.399902,6866.399902,6820,6851.299805,714543400
11/08/2016,6914.700195,6914.700195,6812.700195,6866.399902,735360000
12/08/2016,6916,6931,6896,6914.700195,666188200
15/08/2016,6941.200195,6955.299805,6907.200195,6916,534981000
16/08/2016,6893.899902,6941.200195,6893.899902,6941.200195,624313400
17/08/2016,6859.200195,6920.799805,6849.899902,6893.899902,694905300
18/08/2016,6869,6893.399902,6850.600098,6859.200195,562282600
19/08/2016,6859,6871.5,6840.899902,6869,682389000
22/08/2016,6828.5,6884.600098,6812.100098,6859,598174100
