Date,FTSE100,GBPUSD,SP500,UK_Gov_Bonds
02/04/2015,0.04363300704182049,-0.04768548887353119,0.0042561511070606795,0.05148782759470638
07/04/2015,0.06322734541820574,-0.04422529719874768,0.008808729682066252,0.0701292996413061
08/04/2015,0.05950091765213883,-0.0485182855722992,0.011514892412900046,0.06674024155177327
09/04/2015,0.07141331606426471,-0.0450075166109809,0.01602370118801022,0.07937330993533687
10/04/2015,0.0827758966586174,-0.05550477922109365,0.02130993540189885,0.09200694490890116
13/04/2015,0.07888145871619168,-0.06027553161392507,0.01663102799286853,0.08753909945792526
14/04/2015,0.0805614123384144,-0.05852500601368249,0.01828789131090658,0.08892526189477934
15/04/2015,0.08384495805457748,-0.051849395986028,0.02353023668884613,0.0929312420634707
16/04/2015,0.07830114088223805,-0.04822201710401097,0.02273347590804664,0.08707628985897298
17/04/2015,0.06823670642141688,-0.042228697226314726,0.01116508674914507,0.07675405876932562
20/04/2015,0.07701828217394557,-0.0392467278588714,0.020503329124800462,0.08569003299045219
21/04/2015,0.07866766125113633,-0.04299982208795328,0.01899236659733128,0.0870762898589732
22/04/2015,0.07336821593616172,-0.041341726899271514,0.02417647030640757,0.08183854302863436
23/04/2015,0.07726265387858744,-0.03479695875473021,0.026591187592541532,0.0872307800658465
24/04/2015,0.07985894584020459,-0.033867140419616804,0.028903892438194356,0.09046610340184036
27/04/2015,0.0849445938428468,-0.025875995900552673,0.024642878343942298,0.0952420793815616
28/04/2015,0.07371944918526663,-0.022850795334602103,0.027480351932046565,0.08476554697254923
29/04/2015,0.060860138041437306,-0.01571815721775227,0.023637230666711417,0.0708997676106704
30/04/2015,0.06304412249818259,-0.009811452499757456,0.01326890469836628,0.07398116734913152
01/05/2015,0.06692327316809221,-0.014448608788092843,0.02433684248008272,0.07721658509745266
05/05/2015,0.058004261631513954,-0.02932318028185643,0.015188033594507155,0.06828108305883474
06/05/2015,0.05893588709070152,-0.02602382396746339,0.01066463488609859,0.06997528159276745
07/05/2015,0.051803690568086536,-0.021674137530144244,0.01447869483502906,0.06427500845847667
08/05/2015,0.0762088052262917,-0.011077710754910597,0.028131449022661403,0.08923358128685899
11/05/2015,0.0736278003844677,-0.009352970597597432,0.022898711554774742,0.08646059539148343
12/05/2015,0.05895109983436586,-0.00017124247889432898,0.019881530936835867,0.07367322566438017
13/05/2015,0.06136416887595986,0.0058610241816183795,0.019570513049730787,0.07752481005786493
14/05/2015,0.06493787343273794,0.010294036245992455,0.030560756242093756,0.08153031806822231
15/05/2015,0.06302883522566649,0.012349630215515717,0.0313526530639785,0.0786032196926405
18/05/2015,0.06431169393395897,0.010675926274658076,0.03449616251594212,0.07875733217284675
19/05/2015,0.06831306794969993,0.005388386698387038,0.033830594042220996,0.0850740552279623
20/05/2015,0.07017624449194604,-0.0040807342481287145,0.032868598100554536,0.0873849869777199
21/05/2015,0.0711231572236497,-0.00236242167714229,0.03528331490082737,0.08984984236852456
22/05/2015,0.07390274663414176,0.005404148855109758,0.03297061005517454,0.09169834222182249
26/05/2015,0.06127252007516093,-0.006900566563043498,0.02234962641877969,0.08014349460970105
27/05/2015,0.07414704396265459,-0.011625945228592172,0.03171704914689344,0.08984984236852456
28/05/2015,0.07530775400669065,-0.014736077997249297,0.030410110528663825,0.07689825594869393
29/05/2015,0.06667890131072762,-0.01672839355399136,0.0238994962448138,0.06826984569048666
01/06/2015,0.06197506110222273,-0.01866768312818956,0.026008177181226833,0.06380124478617666
02/06/2015,0.058111123023254496,-0.024380496694320297,0.024973349637398945,0.05933283274520007
03/06/2015,0.061501604660009423,-0.015401075796176555,0.027145135715728408,0.06426329893179461
04/06/2015,0.04755801937655568,-0.016246115333130362,0.018287891310906135,0.05101236421042343
05/06/2015,0.03921932567393105,-0.01378231058074808,0.016825443506193416,0.04299964838586212
08/06/2015,0.03698955408121196,-0.020016119364666074,0.01024199713432039,0.03899357376132939
09/06/2015,0.031460949652537096,-0.015008244621463107,0.010664634886098368,0.03360086456578326
10/06/2015,0.04314426347981426,-0.011915021655260039,0.022835487862666204,0.045927596622270306
11/06/2015,0.04564898116948424,-0.005315391166632932,0.024613816541675826,0.04962535184988903
12/06/2015,0.03621065152586733,-0.004544037160964187,0.017447360244349897,0.0396098348188203
15/06/2015,0.02484807108423759,-0.001167094090032017,0.012744136441775744,0.030364785776455072
16/06/2015,0.024786996828470853,0.0010449744428473462,0.01850650515344432,0.02990254276750348
17/06/2015,0.02028166665978226,0.003847361002184302,0.020522782531151806,0.025434036294860185
18/06/2015,0.024450976170307337,0.017226892219635248,0.030628724371201788,0.02990254276750348
19/06/2015,0.02484807108423781,0.019197553986452176,0.02516278312747855,0.03267618968454644
22/06/2015,0.04244179698160444,0.01960232183211752,0.03141101376889477,0.049008807478058136
23/06/2015,0.043846804354153335,0.01601932179433896,0.03206685529650932,0.05116638220094383
24/06/2015,0.045358747800017474,0.010357697207350247,0.024477761247405416,0.05162853077822849
25/06/2015,0.03970799470708597,0.008357730679066977,0.021431400762869535,0.04716030764893464
26/06/2015,0.03144573690887298,0.010612265313299396,0.02103296085444306,0.03899357376132917
29/06/2015,0.011102995993323539,0.007281614471351006,-0.0002721105885403752,0.01865440917528094
30/06/2015,-0.004092948134965191,0.009769598091011078,0.00238565548386771,0.002629638649358723
01/07/2015,0.00928560658705102,0.006886640126002153,0.009338242861516521,0.017113473270397694
02/07/2015,0.012630226558980606,0.0016228975102920984,0.009027343524603548,0.020194967421185872
06/07/2015,-0.001847889422453175,-0.001524498442326383,0.00513072551326621,0.005094777364173186
07/07/2015,-0.017654725777004776,0.0014354339447542053,0.011242900374551112,-0.010005412799207414
08/07/2015,-0.008720426967910422,-0.007499454704604225,-0.00559707378984442,-0.0007602693251753667
09/07/2015,0.005162084059776584,-0.013464005132098,-0.003347532875342618,0.012182912652136224
10/07/2015,0.01918203071879021,-0.01320614749350213,0.008949648449388725,0.02743683751587178
13/07/2015,0.029047955139794857,-0.004096190879478767,0.02011473519853313,0.03683647119677702
14/07/2015,0.031460949652537096,-0.006254774499893645,0.024657468277239802,0.040072077827771224
15/07/2015,0.031460949652537096,0.0036747417335278865,0.023904359232004957,0.038531330752377135
16/07/2015,0.03798225394888921,0.003486436689492889,0.03211062558226585,0.04561918276951449
17/07/2015,0.034713995505242456,0.0021390717174041285,0.03325232903962827,0.042999648385861455
20/07/2015,0.036791043888672714,0.001326093088879432,0.034049207884758514,0.04484852596582645
21/07/2015,0.03379765716584804,-0.0003737031040014216,0.0296424115501297,0.041150393030880084
22/07/2015,0.018250405259602642,-0.001524498442326605,0.027183923978238766,0.02620450426422316
23/07/2015,0.016371941444840443,0.0022015850330310283,0.02135358665160081,0.02435543783542915
24/07/2015,0.0048871378101025265,-0.0038642714464991457,0.010421704164154333,0.012028516876929185
27/07/2015,-0.006521229767500913,-0.0036478086448686886,0.0045865038503243305,0.001705152631454876
28/07/2015,0.0011454229242424674,-0.0009960050156849753,0.01702946741543232,0.009871508729539569
29/07/2015,0.012706588087263437,0.0020138923234633843,0.0244728977743518,0.02096543539054907
30/07/2015,0.018494776964244508,0.0014354339447544273,0.02450195957661805,0.02712880141879248
31/07/2015,0.022679373900008626,0.0015760699700442249,0.02217478286199759,0.030364785776453962
03/08/2015,0.021503451112308225,0.003031703891759774,0.01935676268024511,0.029748052560629068
04/08/2015,0.0211980049991769,0.0006860392543845961,0.017063510755082723,0.029748052560629068
05/08/2015,0.031247152187481975,-0.0006850450132015462,0.02023133708645153,0.039301798721740555
06/08/2015,0.0304377499214028,0.0016855635886059428,0.012321498689997323,0.04022619030797703
07/08/2015,0.026069855536763775,-0.004204307066418389,0.009411193013870278,0.03514132834617589
10/08/2015,0.028773083418973222,-0.00550032965481817,0.022339899958533804,0.03899357376132828
11/08/2015,0.017822810482215345,0.00035855199802470317,0.012569292399132515,0.026358427881095325
12/08/2015,0.0035737790856300578,0.00028058269290864857,0.013531288826660326,0.013415245903783735
13/08/2015,0.00313082265959741,0.0023268414501755874,0.012238821591536997,0.018191882905172596
14/08/2015,0.00044295642603309204,0.0024520208441163316,0.01619866329498265,0.015572537389688001
17/08/2015,0.0003818076414145999,0.004633023993470653,0.02149450541892417,0.01541880253461625
18/08/2015,-0.003283545716162628,0.0003428662226452328,0.01881254101730323,0.010796183688134509
19/08/2015,-0.022037907281436397,0.005467121742516623,0.010402369307994874,-0.00815634633173501
20/08/2015,-0.027474863062035504,0.006633985404798315,-0.010917292554148417,-0.012008780610221037
21/08/2015,-0.05499551310732198,0.007139371870409583,-0.042420531570598996,-0.03989785135418955
24/08/2015,-0.09910197659135644,0.006302596281324124,-0.08016227476822091,-0.0859690785609909
25/08/2015,-0.07124530588790645,0.011759158784510504,-0.09260031607104091,-0.05623094130603523
26/08/2015,-0.0868382704012739,0.007455611171628185,-0.05718100466517839,-0.07333459365891148
27/08/2015,-0.054338833745085524,-0.006270230489382245,-0.03427262592525493,-0.04597858967398927
28/08/2015,-0.04580162984992142,-0.01063567972528423,-0.03368475252674863,-0.03842783359722346
01/09/2015,-0.07472736179660855,-0.013903587465715295,-0.07013408727848192,-0.06924749662075635
02/09/2015,-0.0709398597747749,-0.01761635812221951,-0.05312407375526229,-0.06462468887226192
03/09/2015,-0.05401810035943799,-0.01743585745427223,-0.05202115856041101,-0.04644083268294097
04/09/2015,-0.0771098564458933,-0.020389974589493765,-0.06655329086634554,-0.06986413547260306
08/09/2015,-0.06134880707459245,-0.019042610259264903,-0.04313959727618377,-0.05414626782991361
09/09/2015,-0.04868808065215413,-0.01141277260146878,-0.05643762256605023,-0.04073904864198141
10/09/2015,-0.05986743817376072,-0.014236813592591102,-0.051457542766213615,-0.051218225181178134
11/09/2015,-0.065670914323258,-0.008832893881511539,-0.04720139165915338,-0.05753608142596478
14/09/2015,-0.07074127505338423,-0.008450008969801526,-0.05109801015635207,-0.06246701971770929
15/09/2015,-0.06264695305540136,-0.00979614927295569,-0.038922352981827224,-0.05460784981719746
16/09/2015,-0.04865750625984522,-0.015068691789658084,-0.030555773732987457,-0.04104774576072734
17/09/2015,-0.0551024490279145,-0.003957085048496567,-0.03303857818428346,-0.04751962004438348
18/09/2015,-0.06776317545035282,-0.0006850450132014352,-0.04866870293691983,-0.05953973247879374
21/09/2015,-0.06706063457601397,-0.003261021866044489,-0.04432512980853831,-0.05953973247879374
22/09/2015,-0.09346651061821842,-0.004590328748088179,-0.056097543362541025,-0.08542798506675287
23/09/2015,-0.07874394840329124,-0.01449405889671973,-0.058031262191980515,-0.07109675201925136
24/09/2015,-0.08954149828348346,-0.021032553501341256,-0.06119908852334943,-0.0821916229824241
25/09/2015,-0.06701484744004038,-0.022642443076293817,-0.061636375483521855,-0.05861458543922293
28/09/2015,-0.08993859319741393,-0.024261897649392905,-0.08572050102045803,-0.08203732162921451
29/09/2015,-0.09752888436087437,-0.026614677947045418,-0.08459332870715919,-0.0897428512175239
30/09/2015,-0.0742539053543958,-0.02707208858481791,-0.06713143780460706,-0.06477870692080079
01/10/2015,-0.07258923900468894,-0.02924980155966539,-0.06529006325877695,-0.06431636948018238
02/10/2015,-0.06380766325216014,-0.028279812414661043,-0.051909420145546115,-0.05630327596279827
05/10/2015,-0.03801275396507031,-0.024751215149187877,-0.03456899411810421,-0.03026091089463312
06/10/2015,-0.033843369772970644,-0.027263760826563233,-0.03803318864232219,-0.025329500391370607
07/10/2015,-0.032285639343855976,-0.022701972384647995,-0.030303175825895035,-0.024250713029927762
08/10/2015,-0.026421088785868907,-0.016954344330564974,-0.021751966799070988,-0.017470613829373427
09/10/2015,-0.02009829468205604,-0.014660403983595693,-0.021042628039592892,-0.011769018608233428
12/10/2015,-0.026970832227513286,-0.01647229525373406,-0.01979399036532259,-0.017933140089811284
13/10/2015,-0.0313845881242546,-0.015521894393083047,-0.026484312164868684,-0.02317239781714897
14/10/2015,-0.0424875095887266,-0.020644159505005755,-0.031075679002385503,-0.03457530488707028
15/10/2015,-0.03193433156589909,-0.006393267996407381,-0.016684465463774223,-0.024096600549721514
16/10/2015,-0.025932345223862563,-0.006915946171189624,-0.012190247107824126,-0.016854447160035146
19/10/2015,-0.02985735755859753,-0.009092970430226388,-0.011922999506475795,-0.022093610494385296
20/10/2015,-0.0309569188180151,-0.006915946171189513,-0.013327145881368074,-0.022093610494385296
21/10/2015,-0.03045296266506725,-0.008388796704452695,-0.019074925145599386,-0.02286388957140617
22/10/2015,-0.026192004201020302,-0.00996417795868687,-0.002764522949889714,-0.01777874431460469
23/10/2015,-0.0158373362180092,-0.012583768558614428,0.008235327666664904,-0.008532750955571489
26/10/2015,-0.019976146017799623,-0.01683383190089227,0.00630647231027881,-0.011614622833026833
27/10/2015,-0.027871957823243254,-0.014236813592591102,0.0037362463235228738,-0.020398467614775262
28/10/2015,-0.01679953622222874,-0.01711984793894361,0.015620516842582699,-0.00945733140514149
29/10/2015,-0.023213904597988888,-0.019761704663263657,0.015163716715100861,-0.015621925045053442
30/10/2015,-0.028513349912963615,-0.016427074930998042,0.010280903947022857,-0.02055276895831515
02/11/2015,-0.028406488521223183,-0.008863423311912477,0.02227679481661693,-0.020398467614775373
03/11/2015,-0.02507708114023488,-0.009994707389087809,0.02506563464591105,-0.017162483257114003
04/11/2015,-0.02060232551657848,-0.010300081925602167,0.02143140076286887,-0.013926404487125343
05/11/2015,-0.027933032231732824,-0.012173491628323152,0.020274988822015727,-0.02070669257518787
06/11/2015,-0.029628272973748815,-0.02372758832903199,0.019920319199346004,-0.02147734940788537
09/11/2015,-0.03857778452650762,-0.03367806963656783,0.009901917930809523,-0.03180175240169436
10/11/2015,-0.041617032914157526,-0.02944063168105293,0.011427470877438672,-0.03318838699688231
11/11/2015,-0.038272338413376183,-0.02829457968833926,0.008162496064503255,-0.03041483451150606
12/11/2015,-0.05637002061641361,-0.022761501693001507,-0.0059420757415039605,-0.04628719236106871
13/11/2015,-0.06559455279497506,-0.02215113581041006,-0.017082845611243402,-0.054300191446786106
16/11/2015,-0.06130302009134181,-0.023222508672514297,-0.002434170692486637,-0.04998541972768167
17/11/2015,-0.042609732781834775,-0.024054157725551195,-0.0037702896631744975,-0.030722965040251404
18/11/2015,-0.04105192782386835,-0.023088682782128056,0.012331225150242098,-0.028874087436111973
19/11/2015,-0.03327833921153289,-0.02185303098057989,0.011194266615740522,-0.02070669257518798
20/11/2015,-0.032560510911955,-0.01871267430689516,0.015047114827182462,-0.020398467614775817
23/11/2015,-0.037004766824876856,-0.025017872688775755,0.013793672954954816,-0.024713333765546963
24/11/2015,-0.04132679954469054,-0.028926675742199537,0.015032524893883847,-0.02964408324714196
25/11/2015,-0.03210234174225779,-0.03169547248251903,0.014901451136997812,-0.021323236927679345
27/11/2015,-0.026359940001250193,-0.030803529023974097,0.015503914468802726,-0.014542759956943652
30/11/2015,-0.029276965195791926,-0.034709884023248594,0.010790963720122004,-0.016237430649210238
01/12/2015,-0.023229117341653005,-0.03348884673269181,0.021586790913298293,-0.010382006286378531
02/12/2015,-0.019380541064052514,-0.032206443772239135,0.010353736035045635,-0.006375742822686825
03/12/2015,-0.04166282005013089,-0.0404819207304995,-0.004168610535547623,-0.028719691622226207
04/12/2015,-0.04726778600708881,-0.02854455656950361,0.016271494897143635,-0.03442157013353164
07/12/2015,-0.049528057463265385,-0.029983357070108685,0.009168262291926244,-0.03611652412079869
08/12/2015,-0.06301347357702214,-0.03398344417308197,0.002618859745564972,-0.050601869648506326
09/12/2015,-0.06431161955783071,-0.03656447053877032,-0.005140392698416707,-0.05152635566640951
10/12/2015,-0.07020674435540397,-0.02540274608285431,-0.0029005787300214747,-0.06973353647742841
11/12/2015,-0.09087021865660094,-0.026880264222245653,-0.02226700859541597,-0.09053928789525623
14/12/2015,-0.10288947846046725,-0.024439796216783716,-0.017617340813940063,-0.10225259184425617
15/12/2015,-0.08094321997982945,-0.026895107877267344,-0.007185850428582441,-0.0797512254174938
16/12/2015,-0.07431497976288526,-0.03440489203531116,0.007224816516380406,-0.07327850124883639
17/12/2015,-0.06800754730771719,-0.038627945907585004,-0.007924369054657432,-0.06711324658725693
18/12/2015,-0.07565898740851906,-0.041728208152721935,-0.02558055740620402,-0.07574392320546719
21/12/2015,-0.07834692801821219,-0.04309967496888523,-0.018001131028110517,-0.07882626731378006
22/12/2015,-0.0709703596382325,-0.043826727153518874,-0.009343105848709565,-0.07004147808482142
23/12/2015,-0.04685540397336552,-0.04854651971123847,0.002958938949074952,-0.04676926602004683
24/12/2015,-0.0447783554372122,-0.045106910561992564,0.0013555723770386496,-0.038909246195854785
29/12/2015,-0.035614972043269355,-0.04401181840439072,0.00979504250313612,-0.03443988987688951
30/12/2015,-0.0418002558341809,-0.04861706718884362,0.0025071208448386173,-0.04091280290888033
31/12/2015,-0.04665689378082627,-0.048814401277901154,-0.006928389048436956,-0.050314136359787986
04/01/2016,-0.06939734208932491,-0.05408510743306172,-0.02212608982809261,-0.06880857824317232
05/01/2016,-0.06270802746389081,-0.055560482401817324,-0.020158386448237642,-0.06264360693461202
06/01/2016,-0.07245180322063915,-0.058138142853515595,-0.033009397831825105,-0.07158298062805446
07/01/2016,-0.09067163393521005,-0.060962871918588735,-0.05592750351785514,-0.0897690088520795
08/01/2016,-0.09704021532771945,-0.06115515585294118,-0.06615971491683392,-0.09747510495786615
11/01/2016,-0.10324078623842403,-0.06770084249918329,-0.06536289486093838,-0.10256053350966787
12/01/2016,-0.09447442322955968,-0.06648041754309397,-0.05807010972958737,-0.09346780274583955
13/01/2016,-0.08961785981176595,-0.07339399139961733,-0.08158581576023038,-0.0882277895554976
14/01/2016,-0.09615437685178252,-0.07520963241604284,-0.06625205920044308,-0.09454630681228193
15/01/2016,-0.11358009242006728,-0.07398209115781595,-0.0864201725947864,-0.11442794993887384
19/01/2016,-0.10247717095559528,-0.08514817705262645,-0.08593431115089989,-0.10163585862843105
20/01/2016,-0.1335104513018932,-0.08968938232714407,-0.09662326291640311,-0.13230594201747126
21/01/2016,-0.11820764578186405,-0.08865534967220445,-0.09192982484917034,-0.11673982599562949
22/01/2016,-0.09893396626227469,-0.08684016822755947,-0.07351080099214369,-0.0983994965441023
25/01/2016,-0.10244659656328614,-0.08470461582869149,-0.08799922228741752,-0.10071146704219458
26/01/2016,-0.0971776511117689,-0.08579970798629333,-0.07509957714502002,-0.09593341356580387
27/01/2016,-0.08512781691559346,-0.07937461015106717,-0.08514721804111092,-0.08267936254140973
28/01/2016,-0.09407740284448096,-0.08540886593580854,-0.0800893838909632,-0.0933136902656333
29/01/2016,-0.07086349824649218,-0.07815816408529508,-0.057312196972256535,-0.06896269076205741
01/02/2016,-0.07448298993924396,-0.08560436366332425,-0.05773003052607728,-0.07189111120031377
02/02/2016,-0.0955740590178289,-0.07392868326855495,-0.07539108235067715,-0.09377574441125136
03/02/2016,-0.10854023155339865,-0.075129673344838,-0.07077539863375537,-0.10687587178009372
04/02/2016,-0.0991172637111497,-0.06379808384164909,-0.06935672111479929,-0.09747510495786582
05/02/2016,-0.10686027793117592,-0.06409840822345836,-0.0865561686139602,-0.10410175274339561
08/02/2016,-0.13109745694187414,-0.06852614098909704,-0.09948499410881606,-0.1296859353642813
09/02/2016,-0.13983317102957749,-0.07340730550219088,-0.10008259396756769,-0.1377000676300003
10/02/2016,-0.13370903602328443,-0.0714905111964157,-0.10025263381225324,-0.13245996000799165
11/02/2016,-0.15437243579562976,-0.0676059633916134,-0.1113205715939698,-0.15326637247166164
12/02/2016,-0.12831786737865902,-0.07044171062593763,-0.09397528257933607,-0.1255245206720489
16/02/2016,-0.10470686801946272,-0.07192014662516988,-0.07901078557551688,-0.10209857379571641
17/02/2016,-0.079034181772758,-0.08188975664527853,-0.06383247892711685,-0.07867224919271687
18/02/2016,-0.08793790618954311,-0.08331906981280057,-0.06820036844904209,-0.08437450539201041
19/02/2016,-0.09126723904167966,-0.08000800661334562,-0.068224626053351,-0.08838190203570362
22/02/2016,-0.07790397159217943,-0.08432593959318935,-0.05475656091879877,-0.07481915389256333
23/02/2016,-0.0894193496192266,-0.0918917330991903,-0.06652897398694002,-0.0859159134890719
24/02/2016,-0.10394325273663407,-0.10053241942769242,-0.06238456178060614,-0.09963239638575105
25/02/2016,-0.08170683526265798,-0.10591996464758191,-0.05174424377391307,-0.07759346183127369
26/02/2016,-0.06900024717539432,-0.10354744330288934,-0.0535175904296773,-0.0649558607277041
29/02/2016,-0.06883223684631257,-0.11025779143715253,-0.061203951996401385,-0.06310632210189693
01/03/2016,-0.06031032022366456,-0.10601966476582692,-0.03879602414780159,-0.05632490081449337
02/03/2016,-0.061196084018026675,-0.10371019204802512,-0.03486055859885695,-0.05740368817593622
03/03/2016,-0.06373130172387709,-0.0962008668199017,-0.031483786095960364,-0.05724948126406326
04/03/2016,-0.05320869809335871,-0.09016684017919052,-0.02828197570003732,-0.04692347298510269
07/03/2016,-0.055804990054975856,-0.08759308223646645,-0.027421991227129405,-0.050468248839993235
08/03/2016,-0.06451020427922172,-0.08462634035634198,-0.03835387371457577,-0.059253132370076456
09/03/2016,-0.06131830721113474,-0.08800795039154219,-0.03349525927571084,-0.055708356462001896
10/03/2016,-0.0780566946487451,-0.08811155301876106,-0.03334467332323843,-0.07983338096760262
11/03/2016,-0.062311007078811875,-0.08292608523354061,-0.017495875452967824,-0.06334136247219535
14/03/2016,-0.05699619996246941,-0.07700491940910104,-0.01873478618113167,-0.05840891326894715
15/03/2016,-0.06228043268650274,-0.08329282479809075,-0.020537313189354367,-0.06364930418595627
16/03/2016,-0.05685876417841973,-0.09136461710417032,-0.015051977814375506,-0.05779255770243108
17/03/2016,-0.0529490389634778,-0.085017794099434,-0.008556012738920149,-0.05193533921528892
18/03/2016,-0.054705354113983584,-0.07071081621967512,-0.004188063941898745,-0.05486413736087292
21/03/2016,-0.05546896939681223,-0.07135614935290557,-0.0032066141080192567,-0.05378487781208674
22/03/2016,-0.05423189782449345,-0.07764152966454274,-0.004081188514225675,-0.053476936175684386
23/03/2016,-0.05325448507660935,-0.0869570843154921,-0.01044115757050712,-0.052860203008208484
24/03/2016,-0.0673966550814542,-0.09389154686478685,-0.01081528059952852,-0.06688623286028605
29/03/2016,-0.06748830388225313,-0.08449572761725899,-0.0015498693401733155,-0.0658074454988431
